,method,T,num_crossings0,num_crossings1,edge_cross_reduction,edge_cross_angle_reduction,aspect_ratio_reduction,num_nodes,num_edges
102,relax_and_recompute,0.0,0,1,-1,-24.88718926818052,0.1533825035530367,12,16
103,relax_and_recompute,0.0,0,0,0,0.0,-0.4088012497010896,26,26
104,relax_and_recompute,0.0,2,2,0,-2.904441291214404,-0.0048405694047097,22,31
105,relax_and_recompute,0.0,1,0,1,71.702803248023,0.3015116040568411,68,68
106,relax_and_recompute,0.0,0,0,0,0.0,0.0208858679486494,23,22
107,relax_and_recompute,0.0,0,0,0,0.0,-0.044757884000249,43,42
108,relax_and_recompute,0.0,0,0,0,0.0,-0.0804467856897719,18,17
109,relax_and_recompute,0.0,8,2,6,-1.2089788809909408,-0.0656107641650912,28,42
110,relax_and_recompute,0.0,44,50,-6,-1.4943521664356112,0.4681009629251639,21,44
111,relax_and_recompute,0.0,2,1,1,-2.560803569495405,0.3314501863457897,36,37
112,relax_and_recompute,0.0,0,0,0,0.0,-0.2516839556551739,15,14
113,relax_and_recompute,0.0,1,1,0,0.6212955161478888,-0.1733774371565779,14,16
114,relax_and_recompute,0.0,233,187,46,-1.4385389766796737,0.0937572804420392,61,119
115,relax_and_recompute,0.0,2,0,2,85.36242795199655,0.1933288108403213,19,20
116,relax_and_recompute,0.0,1,0,1,69.24332590460803,0.2077367764069631,22,22
117,relax_and_recompute,0.0,7,2,5,6.792084758487839,-0.2181264327462619,54,58
118,relax_and_recompute,0.0,500,413,87,-1.1976448064807172,-0.390857061591478,65,135
119,relax_and_recompute,0.0,1,1,0,-15.910094373774667,-0.0530804861230044,16,18
120,relax_and_recompute,0.0,15,6,9,9.799473960759435,0.1106513142939739,17,27
121,relax_and_recompute,0.0,18,9,9,-7.589670571062655,0.3274583233400612,54,71
122,relax_and_recompute,0.0,3,0,3,60.550415047793024,0.0845098749356659,23,22
123,relax_and_recompute,0.0,0,0,0,0.0,0.0665383544124033,13,16
124,relax_and_recompute,0.0,196,152,44,3.937166231561655,0.1842670783831727,85,131
125,relax_and_recompute,0.0,30,32,-2,0.6889240588587455,0.2689787482234411,28,55
126,relax_and_recompute,0.0,10,3,7,17.94284038432827,-0.2318543662861694,18,24
127,relax_and_recompute,0.0,2,1,1,-3.5038738444065416,-0.3693585678551664,19,22
128,relax_and_recompute,0.0,1,0,1,58.91551914897276,0.2054909142173197,47,46
129,relax_and_recompute,0.0,61,30,31,-8.84364711268205,-0.3378063048958265,39,64
130,relax_and_recompute,0.0,0,1,-1,-61.46124997794762,-0.1482640235418457,17,18
131,relax_and_recompute,0.0,4,1,3,-21.21604536510172,-0.0753193545040595,23,24
132,relax_and_recompute,0.0,1,4,-3,5.027162211528221,0.0025652519833183,13,16
133,relax_and_recompute,0.0,22,9,13,5.231456617518106,0.1455025710409048,40,56
134,relax_and_recompute,0.0,0,1,-1,-79.12909489873455,0.4712899794083907,10,15
135,relax_and_recompute,0.0,0,0,0,0.0,-0.3289295402213936,21,20
136,relax_and_recompute,0.0,3,5,-2,-2.2381860006310745,-0.0796770307593897,30,35
137,relax_and_recompute,0.0,0,3,-3,-35.00162150567243,-0.1424868404346007,71,77
138,relax_one,0.0,0,2,-2,-75.63440330719251,-0.4170542674415093,17,18
139,relax_one,0.0,7,4,3,0.3112761091720415,-0.03256790462388,43,48
140,relax_one,0.0,3,18,-15,-0.6041652130779198,-0.0499381879522591,38,45
141,relax_one,0.0,1,0,1,77.48172724377295,0.0732402928436416,12,12
142,relax_one,0.0,25,19,6,3.981444410672261,-0.1351770382818751,23,38
143,relax_one,0.0,1,1,0,-9.591464024731051,-0.2596286073116122,19,22
144,relax_one,0.0,819,863,-44,0.2516774341235077,-0.3159590997851448,35,143
145,relax_one,0.0,3,5,-2,5.684701334073694,-0.0310711624130478,92,91
146,relax_one,0.0,2,9,-7,-2.2367930323270784,0.1709684114483801,43,51
147,relax_one,0.0,2,0,2,81.4418591656598,-0.3193414791088326,35,36
148,relax_one,0.0,0,0,0,0.0,0.0378885961165388,11,13
