,method,T,num_crossings0,num_crossings1,edge_cross_reduction,edge_cross_angle_reduction,aspect_ratio_reduction,num_nodes,num_edges
1366,relax_and_recompute,0.15,155,149,6,-2.794184228530185,-0.0034415506621975,85,131
1367,relax_and_recompute,0.15,44,58,-14,6.627037203531586,0.0061263330641294,28,55
1368,relax_and_recompute,0.15,4,4,0,17.431676694704336,-0.0893290688064797,18,24
1369,relax_and_recompute,0.15,0,0,0,0.0,0.0,19,22
1370,relax_and_recompute,0.15,0,1,-1,-82.00366620821269,0.0734444320361835,47,46
1371,relax_and_recompute,0.15,21,21,0,-3.6879171991704425,0.0716976646866419,39,64
1372,relax_and_recompute,0.15,0,0,0,0.0,0.0,17,18
1373,relax_and_recompute,0.15,1,1,0,0.0,0.0,23,24
1374,relax_and_recompute,0.15,2,2,0,-2.1515607672736223,0.0826566971112059,13,16
1375,relax_and_recompute,0.15,22,13,9,-0.7653465239512514,0.0480027811499798,40,56
1376,relax_and_recompute,0.15,1,1,0,-6.456334298675088,-0.0400486519001042,10,15
1377,relax_and_recompute,0.15,0,0,0,0.0,0.0,21,20
1378,relax_and_recompute,0.15,4,5,-1,20.74881945520164,-0.1306207019803847,30,35
1379,relax_and_recompute,0.15,1,1,0,0.0,0.0,71,77
1380,relax_one,0.15,0,0,0,0.0,0.0,17,18
1381,relax_one,0.15,1,1,0,0.0,0.0,43,48
1382,relax_one,0.15,3,3,0,0.0,0.0,38,45
1383,relax_one,0.15,0,0,0,0.0,0.0,12,12
1384,relax_one,0.15,20,18,2,-3.2752299140735204,0.0114158034923678,23,38
1385,relax_one,0.15,0,1,-1,-78.11694026732484,-0.0295512202700576,19,22
1386,relax_one,0.15,976,978,-2,0.1423455471242221,-0.0025418055405018,35,143
1387,relax_one,0.15,0,1,-1,-50.19567681247512,-0.0041327022016595,92,91
1388,relax_one,0.15,2,2,0,0.0,0.0,43,51
1389,relax_one,0.15,1,1,0,0.0,0.0,35,36
1390,relax_one,0.15,1,1,0,0.0,0.0,11,13
1391,relax_one,0.15,22,20,2,-3.01441643358082,0.0082886474985522,10,25
1392,relax_one,0.15,16,16,0,0.0,0.0,86,136
1393,relax_one,0.15,0,0,0,0.0,0.0,10,12
1394,relax_one,0.15,0,0,0,0.0,0.0,32,31
1395,relax_one,0.15,2,2,0,4.970962038347736,-0.0904350603192869,20,26
1396,relax_one,0.15,0,0,0,0.0,0.0,11,11
1397,relax_one,0.15,2,2,0,0.0,0.0,34,42
1398,relax_one,0.15,11,11,0,0.0,0.0,14,25
1399,relax_one,0.15,8,7,1,13.99583228956454,0.1582030612456263,31,46
1400,relax_one,0.15,0,0,0,0.0,0.0,42,45
1401,relax_one,0.15,1265,1240,25,0.1009906236120983,0.0001682713719424,39,173
1402,relax_one,0.15,11,11,0,0.0,0.0,14,24
1403,relax_one,0.15,0,0,0,0.0,0.0,24,25
1404,relax_one,0.15,2,2,0,0.0,0.0,12,19
1405,relax_one,0.15,59,59,0,0.4609819410147793,0.0044552421238692,41,72
1406,relax_one,0.15,182,191,-9,1.446975953367918,0.0358261975695221,59,115
1407,relax_one,0.15,6,6,0,0.0,0.0,32,37
1408,relax_one,0.15,1,1,0,0.0,0.0,20,20
1409,relax_one,0.15,41,32,9,2.305146048931391,0.0775874222420341,12,31
1410,relax_one,0.15,0,0,0,0.0,0.0,10,10
1411,relax_one,0.15,0,0,0,0.0,0.0,20,21
1412,relax_one,0.15,18,18,0,0.0,0.0,39,52
1413,relax_one,0.15,378,395,-17,-0.4859193577000411,-0.0010324457545943,42,109
1414,relax_one,0.15,1,1,0,0.0,0.0,25,28
1415,relax_one,0.15,170,170,0,0.0,0.0,56,106
1416,relax_one,0.15,567,595,-28,0.7834114754025379,-0.002967395777259,87,189
1417,relax_one,0.15,41,41,0,-3.1762323320181167,-0.0099859384844429,56,82
1418,relax_one,0.15,2,2,0,0.0,0.0,13,15
1419,relax_one,0.15,104,88,16,-3.3995451437074067,-0.111275141568526,36,63
1420,relax_one,0.15,0,0,0,0.0,0.0,16,15
1421,relax_one,0.15,0,0,0,0.0,0.0,67,66
1422,relax_one,0.15,13,13,0,0.0,0.0,42,60
1423,relax_one,0.15,0,0,0,0.0,0.0,39,38
1424,relax_one,0.15,8,8,0,0.0,0.0,20,36
1425,relax_one,0.15,0,0,0,0.0,0.0,10,9
1426,relax_one,0.15,1,1,0,0.0,0.0,13,15
1427,relax_one,0.15,6,7,-1,12.522285729298716,0.0299062089849014,34,41
1428,relax_one,0.15,3,3,0,0.0,0.0,37,42
1429,relax_one,0.15,36,36,0,0.0,0.0,18,29
1430,relax_one,0.15,0,0,0,0.0,0.0,23,22
1431,relax_one,0.15,0,0,0,0.0,0.0,13,12
1432,relax_one,0.15,0,0,0,0.0,0.0,15,14
1433,relax_one,0.15,0,0,0,0.0,0.0,69,68
1434,relax_one,0.15,0,0,0,0.0,0.0,40,39
1435,relax_one,0.15,0,0,0,0.0,0.0,89,93
1436,relax_one,0.15,13,13,0,-2.975681235416161,-0.0847204542309565,20,32
1437,relax_one,0.15,2,2,0,0.0,0.0,69,83
1438,relax_one,0.15,2,2,0,0.0,0.0,12,15
1439,relax_one,0.15,0,0,0,0.0,0.0,15,14
1440,relax_one,0.15,0,0,0,0.0,0.0,23,26
1441,relax_one,0.15,2,2,0,0.0,0.0,12,20
1442,relax_one,0.15,201,201,0,0.0,0.0,64,122
1443,relax_one,0.15,7,7,0,0.0,0.0,58,71
1444,relax_one,0.15,0,0,0,0.0,0.0,20,19
1445,relax_one,0.15,510,510,0,0.0060639005596385,-0.0006916839131552,100,191
1446,relax_one,0.15,34,34,0,0.0,0.0,41,61
1447,relax_one,0.15,33,34,-1,-0.6264707699284884,0.0331924782664471,13,31
1448,relax_one,0.15,5,5,0,0.0,0.0,10,15
1449,relax_one,0.15,6,6,0,0.0,0.0,37,47
1450,relax_one,0.15,0,0,0,0.0,0.0,21,21
1451,relax_one,0.15,0,0,0,0.0,0.0,11,10
1452,relax_one,0.15,57,55,2,-1.1796960984034186,9.734149291917849e-05,44,80
1453,relax_one,0.15,6,6,0,0.0,0.0,12,21
1454,relax_one,0.15,2,2,0,42.15913628345388,-0.0181760816329957,37,43
1455,relax_one,0.15,6,6,0,0.0,0.0,41,52
1456,relax_one,0.15,0,0,0,0.0,0.0,90,89
1457,relax_one,0.15,0,0,0,0.0,0.0,22,21
1458,relax_one,0.15,1,1,0,-4.213527745425694,0.0417394626549948,37,43
1459,relax_one,0.15,0,0,0,0.0,0.0,47,47
1460,relax_one,0.15,4,4,0,0.0,0.0,12,20
1461,relax_one,0.15,114,114,0,0.0,0.0,84,124
1462,relax_one,0.15,0,0,0,0.0,0.0,88,92
1463,relax_one,0.15,380,377,3,-0.3714807714610657,-0.0025427242202904,59,122
1464,relax_one,0.15,4,4,0,0.0,0.0,26,31
1465,relax_one,0.15,0,0,0,0.0,0.0,28,27
1466,relax_one,0.15,6,6,0,0.0,0.0,18,26
1467,relax_one,0.15,1,1,0,0.0,0.0,23,26
1468,relax_one,0.15,0,0,0,0.0,0.0,43,43
1469,relax_one,0.15,2,2,0,0.0,0.0,22,26
1470,relax_one,0.15,0,0,0,0.0,0.0,15,14
1471,relax_one,0.15,10,17,-7,3.5874123628873704,0.0856058777554238,36,48
1472,relax_one,0.15,6,6,0,2.8016025522275783,-0.3535412006642752,30,37
1473,relax_one,0.15,1,1,0,0.0,0.0,10,13
1474,relax_one,0.15,0,0,0,0.0,0.0,12,11
1475,relax_one,0.15,168,167,1,-0.7965879277094672,0.0475430066924907,55,105
1476,relax_one,0.15,1,1,0,17.12164821735773,0.0578261695456346,13,17
1477,relax_one,0.15,0,0,0,0.0,0.0,30,29
1478,relax_one,0.15,3,3,0,0.0,0.0,36,43
1479,relax_one,0.15,36,36,0,0.0,0.0,40,60
1480,relax_one,0.15,0,0,0,0.0,0.0,13,17
1481,relax_one,0.15,6,7,-1,-5.27235869178908,0.0082826452568239,23,30
1482,relax_one,0.15,0,0,0,0.0,0.0,12,16
1483,relax_one,0.15,0,0,0,0.0,0.0,26,26
1484,relax_one,0.15,0,0,0,0.0,0.0,22,31
1485,relax_one,0.15,0,0,0,0.0,0.0,68,68
1486,relax_one,0.15,0,0,0,0.0,0.0,23,22
1487,relax_one,0.15,0,0,0,0.0,-0.0348129737608335,43,42
1488,relax_one,0.15,0,0,0,0.0,0.0,18,17
1489,relax_one,0.15,3,3,0,0.0,0.0,28,42
1490,relax_one,0.15,45,45,0,0.1036479088850654,-0.0041754562964496,21,44
1491,relax_one,0.15,0,0,0,0.0,0.0,36,37
1492,relax_one,0.15,0,0,0,0.0,0.0,15,14
1493,relax_one,0.15,1,1,0,0.0,0.0,14,16
1494,relax_one,0.15,197,204,-7,3.484436282689749,0.1757315340586914,61,119
1495,relax_one,0.15,0,0,0,0.0,0.0,19,20
1496,relax_one,0.15,0,0,0,0.0,0.0,22,22
1497,relax_one,0.15,0,0,0,0.0,0.0,54,58
1498,relax_one,0.15,651,651,0,0.0,0.0,65,135
1499,relax_one,0.15,1,1,0,0.0,0.0,16,18
1500,relax_one,0.15,7,7,0,0.0,0.0,17,27
1501,relax_one,0.15,22,4,18,-19.06910671434205,0.1469333863626725,54,71
1502,relax_one,0.15,0,2,-2,-59.99819093035041,-0.0131455917893484,23,22
1503,relax_one,0.15,1,0,1,76.88395716132196,-0.1491322016956315,13,16
1504,relax_one,0.15,155,146,9,-2.3741667241416664,-0.001397205031107,85,131
1505,relax_one,0.15,44,44,0,0.0,0.0,28,55
1506,relax_one,0.15,4,4,0,0.0,0.0,18,24
1507,relax_one,0.15,0,0,0,0.0,0.0,19,22
1508,relax_one,0.15,0,0,0,0.0,0.0,47,46
1509,relax_one,0.15,21,19,2,-6.356920988253222,0.0143956759658575,39,64
1510,relax_one,0.15,0,0,0,0.0,0.0,17,18
1511,relax_one,0.15,1,1,0,0.0,0.0,23,24
1512,relax_one,0.15,2,2,0,0.0,0.0,13,16
1513,relax_one,0.15,22,22,0,0.0,0.0,40,56
1514,relax_one,0.15,1,1,0,0.0,0.0,10,15
1515,relax_one,0.15,0,0,0,0.0,0.0,21,20
1516,relax_one,0.15,4,4,0,0.0,0.0,30,35
1517,relax_one,0.15,1,1,0,0.0,0.0,71,77
1518,just_relax,0.15,0,0,0,0.0,-0.0091692815110081,17,18
1519,just_relax,0.15,1,1,0,0.0009607869158827,0.0014628518031132,43,48
1520,just_relax,0.15,3,3,0,-0.0019521681741139,-7.679999619569777e-05,38,45
1521,just_relax,0.15,0,0,0,0.0,-0.0037600566419999,12,12
1522,just_relax,0.15,20,14,6,1.9891400956483096,0.1544148745043621,23,38
1523,just_relax,0.15,0,1,-1,-78.11694026732484,-0.0295512202700576,19,22
1524,just_relax,0.15,976,1188,-212,1.3106081233515638,0.0257948127350838,35,143
1525,just_relax,0.15,0,4,-4,-39.1818408082167,-0.0156618414823971,92,91
1526,just_relax,0.15,2,2,0,-0.00041775540015,-0.0002552385505018,43,51
1527,just_relax,0.15,1,1,0,-0.0016870080925173,6.40249009676297e-05,35,36
1528,just_relax,0.15,1,1,0,-0.000156439410091,0.0002508982184644,11,13
1529,just_relax,0.15,22,24,-2,-3.49415891827384,0.1000113687896936,10,25
1530,just_relax,0.15,16,13,3,0.2088785180214571,-2.2771107622610032e-05,86,136
1531,just_relax,0.15,0,0,0,0.0,-1.765503840900351e-06,10,12
1532,just_relax,0.15,0,0,0,0.0,-1.014518260578079e-05,32,31
1533,just_relax,0.15,2,2,0,4.970962038347736,-0.0904350603192869,20,26
1534,just_relax,0.15,0,0,0,0.0,0.000269092021105,11,11
1535,just_relax,0.15,2,2,0,0.0009292844165713,-0.0008610890242942,34,42
1536,just_relax,0.15,11,11,0,-0.0003616788843885,0.0005035529702898,14,25
1537,just_relax,0.15,8,7,1,13.99583228956454,0.1582030612456263,31,46
1538,just_relax,0.15,0,0,0,0.0,0.0042083907430441,42,45
1539,just_relax,0.15,1265,1285,-20,2.6849459664833404,-0.1292871249874528,39,173
1540,just_relax,0.15,11,11,0,0.0001627700527109,0.0015600944076981,14,24
1541,just_relax,0.15,0,0,0,0.0,-0.000608053012485,24,25
1542,just_relax,0.15,2,2,0,-2.981324638540173e-05,0.0001440646714581,12,19
1543,just_relax,0.15,59,59,0,0.4609819410147793,0.0044552421238692,41,72
1544,just_relax,0.15,182,178,4,0.0313317398119608,0.0970080713564147,59,115
1545,just_relax,0.15,6,6,0,-0.0020404096920856,0.0011964290694836,32,37
1546,just_relax,0.15,1,0,1,64.5674534074053,-0.0013228453280204,20,20
1547,just_relax,0.15,41,33,8,8.182357833947279,-0.009895766072516,12,31
1548,just_relax,0.15,0,0,0,0.0,-1.5942199658169898e-06,10,10
1549,just_relax,0.15,0,0,0,0.0,0.0018153466622625,20,21
1550,just_relax,0.15,18,18,0,0.0003589278580733,-0.0005865039043362,39,52
1551,just_relax,0.15,378,369,9,2.979528253482861,0.0835817869771829,42,109
1552,just_relax,0.15,1,1,0,-0.0010366044558338,-5.546321229055184e-05,25,28
1553,just_relax,0.15,170,170,0,-0.0002769762706833,-0.0005002245004087,56,106
1554,just_relax,0.15,567,521,46,-0.2657392120378574,0.1239070997048957,87,189
1555,just_relax,0.15,41,43,-2,2.499128887843675,-0.033528056765164,56,82
1556,just_relax,0.15,2,2,0,0.0004861774901456,1.2071037781558047e-06,13,15
1557,just_relax,0.15,104,86,18,5.26724471872344,-0.2840091449765524,36,63
1558,just_relax,0.15,0,0,0,0.0,4.3915154694929015e-06,16,15
1559,just_relax,0.15,0,0,0,0.0,-5.223096419815221e-07,67,66
1560,just_relax,0.15,13,13,0,0.0024384647237383,0.004260897920215,42,60
1561,just_relax,0.15,0,0,0,0.0,0.0005903979895692,39,38
1562,just_relax,0.15,8,8,0,-3.330899971842882e-05,0.0005334774465118,20,36
1563,just_relax,0.15,0,0,0,0.0,-0.0010596071395927,10,9
1564,just_relax,0.15,1,1,0,0.0009644178095271,-1.805181839154013e-05,13,15
1565,just_relax,0.15,6,7,-1,12.522285729298716,0.0299062089849014,34,41
1566,just_relax,0.15,3,3,0,-0.0014185667246167,0.0006213779664755,37,42
1567,just_relax,0.15,36,36,0,7.196136941445275e-06,5.025038399830706e-06,18,29
1568,just_relax,0.15,0,0,0,0.0,-0.0031405837993232,23,22
1569,just_relax,0.15,0,0,0,0.0,1.0504657718901632e-05,13,12
1570,just_relax,0.15,0,0,0,0.0,-0.0007613272869088,15,14
1571,just_relax,0.15,0,0,0,0.0,-0.0017207203528439,69,68
1572,just_relax,0.15,0,0,0,0.0,0.001934163275203,40,39
1573,just_relax,0.15,0,0,0,0.0,0.0016954512903432,89,93
1574,just_relax,0.15,13,13,0,1.511050374969713,-0.0878570612978808,20,32
1575,just_relax,0.15,2,3,-1,-4.120223819609976,0.0096644512108772,69,83
1576,just_relax,0.15,2,2,0,0.0006766545457281,-0.0007958153584334,12,15
1577,just_relax,0.15,0,0,0,0.0,-0.0009758471183408,15,14
1578,just_relax,0.15,0,0,0,0.0,-0.0007570529942456,23,26
1579,just_relax,0.15,2,2,0,-0.0004670837519427,-0.000552899751354,12,20
1580,just_relax,0.15,201,201,0,-5.927609844036397e-05,0.0001073571901385,64,122
1581,just_relax,0.15,7,7,0,-0.0099055150386959,0.0003544031231826,58,71
1582,just_relax,0.15,0,0,0,0.0,-0.0013086772972689,20,19
1583,just_relax,0.15,510,505,5,-0.1096058695008466,0.0001562332230281,100,191
1584,just_relax,0.15,34,34,0,0.0046498502251353,3.462795885833536e-05,41,61
1585,just_relax,0.15,33,21,12,-0.322372772893118,0.0487025778316814,13,31
1586,just_relax,0.15,5,5,0,0.0003476406123752,0.0002826333043987,10,15
1587,just_relax,0.15,6,6,0,-0.0004254358946269,0.0003115870201488,37,47
1588,just_relax,0.15,0,0,0,0.0,0.0007350584472026,21,21
1589,just_relax,0.15,0,0,0,0.0,9.621758975453254e-06,11,10
1590,just_relax,0.15,57,55,2,-1.1796960984034186,9.734149291917849e-05,44,80
1591,just_relax,0.15,6,6,0,0.0001929725905256,-1.6711583069151104e-05,12,21
1592,just_relax,0.15,2,5,-3,10.477360070400792,-0.0167672873232497,37,43
1593,just_relax,0.15,6,6,0,-9.27967616917158e-05,0.0005867078171852,41,52
1594,just_relax,0.15,0,0,0,0.0,0.0258238191424075,90,89
1595,just_relax,0.15,0,0,0,0.0,-0.0001762041220683,22,21
1596,just_relax,0.15,1,5,-4,-25.99394547658536,0.034397478016983,37,43
1597,just_relax,0.15,0,0,0,0.0,0.009279908390236,47,47
1598,just_relax,0.15,4,4,0,-0.0003372893218767,-9.212772776878708e-07,12,20
1599,just_relax,0.15,114,95,19,0.8287298242191525,-0.006531385777559,84,124
1600,just_relax,0.15,0,0,0,0.0,0.0016708237920683,88,92
1601,just_relax,0.15,380,332,48,-1.681066658089314,0.0270328691740772,59,122
1602,just_relax,0.15,4,4,0,2.0677824380754828e-05,-0.000363330475558,26,31
1603,just_relax,0.15,0,0,0,0.0,4.418930553695688e-06,28,27
1604,just_relax,0.15,6,6,0,0.0013890930604816,7.243956427815945e-06,18,26
1605,just_relax,0.15,1,1,0,-0.0014241348598034,0.001861633846505,23,26
1606,just_relax,0.15,0,0,0,0.0,0.0001814651838247,43,43
1607,just_relax,0.15,2,2,0,0.0004949068667485,0.0012137972461528,22,26
1608,just_relax,0.15,0,0,0,0.0,8.316094011640018e-06,15,14
1609,just_relax,0.15,10,17,-7,3.5874123628873704,0.0856058777554238,36,48
1610,just_relax,0.15,6,6,0,2.8016025522275783,-0.3535412006642752,30,37
1611,just_relax,0.15,1,1,0,5.455328151526828e-05,-4.433967369288361e-05,10,13
1612,just_relax,0.15,0,0,0,0.0,-0.0049855760382295,12,11
1613,just_relax,0.15,168,182,-14,1.1771250480206064,-0.0267800915114647,55,105
1614,just_relax,0.15,1,1,0,17.12164821735773,0.0578261695456346,13,17
1615,just_relax,0.15,0,0,0,0.0,0.0003329515887838,30,29
1616,just_relax,0.15,3,3,0,0.000583815366788,0.0008768881680062,36,43
1617,just_relax,0.15,36,36,0,0.0010314806767866,-5.393936385500453e-05,40,60
1618,just_relax,0.15,0,0,0,0.0,0.0017894746066188,13,17
1619,just_relax,0.15,6,7,-1,-5.27235869178908,0.0082826452568239,23,30
1620,just_relax,0.15,0,0,0,0.0,-2.940409977925107e-05,12,16
1621,just_relax,0.15,0,0,0,0.0,3.901708024223183e-06,26,26
1622,just_relax,0.15,0,0,0,0.0,-0.0031688166024113,22,31
1623,just_relax,0.15,0,0,0,0.0,0.0008768193667615,68,68
1624,just_relax,0.15,0,0,0,0.0,-7.938175057398134e-06,23,22
1625,just_relax,0.15,0,0,0,0.0,-0.065399188004364,43,42
1626,just_relax,0.15,0,0,0,0.0,-0.002899723134464,18,17
1627,just_relax,0.15,3,3,0,-0.003194586812441,0.0012605153222713,28,42
1628,just_relax,0.15,45,58,-13,0.9231299892006462,0.088218433779717,21,44
1629,just_relax,0.15,0,0,0,0.0,-0.0112811671875761,36,37
1630,just_relax,0.15,0,0,0,0.0,-3.4878924121017896e-05,15,14
1631,just_relax,0.15,1,1,0,-0.0014549239964907,-0.00058525619921,14,16
1632,just_relax,0.15,197,237,-40,1.3477492998050025,0.0885093784332623,61,119
1633,just_relax,0.15,0,0,0,0.0,-0.0038599581671643,19,20
1634,just_relax,0.15,0,0,0,0.0,-0.0006472841631984,22,22
1635,just_relax,0.15,0,0,0,0.0,-0.0011415137972972,54,58
1636,just_relax,0.15,651,651,0,-0.0003954210755097,0.0002252638081207,65,135
1637,just_relax,0.15,1,1,0,-0.0029471577812358,0.0001749400264638,16,18
1638,just_relax,0.15,7,7,0,0.0002013814076775,0.0006636994664107,17,27
1639,just_relax,0.15,22,7,15,-12.985895473169307,0.1330374466905183,54,71
1640,just_relax,0.15,0,2,-2,-59.99819093035041,-0.0131455917893484,23,22
1641,just_relax,0.15,1,0,1,76.88395716132196,-0.1491322016956315,13,16
1642,just_relax,0.15,155,185,-30,2.3843149677438973,-0.02495720013905,85,131
1643,just_relax,0.15,44,44,0,0.0003032918935019,0.0025857794052007,28,55
1644,just_relax,0.15,4,4,0,-0.0007096785766407,-5.4537984728875166e-05,18,24
1645,just_relax,0.15,0,0,0,0.0,-0.003226028074061,19,22
1646,just_relax,0.15,0,0,0,0.0,0.0048197166778652,47,46
1647,just_relax,0.15,21,27,-6,0.0602947270368474,-0.3310372682946312,39,64
1648,just_relax,0.15,0,0,0,0.0,-0.0037052423868473,17,18
1649,just_relax,0.15,1,1,0,0.0005119856857191,0.0004745196477359,23,24
1650,just_relax,0.15,2,2,0,0.0010275548569325,-0.004970471779609,13,16
1651,just_relax,0.15,22,22,0,0.0038770082111057,0.0004285387996507,40,56
1652,just_relax,0.15,1,1,0,-0.0002865966515059,-0.0003325971221349,10,15
1653,just_relax,0.15,0,0,0,0.0,0.0003384089422906,21,20
1654,just_relax,0.15,4,4,0,-0.0001029723687508,-0.0013906355929786,30,35
1655,just_relax,0.15,1,1,0,0.0051043410712594,-0.0056156512673798,71,77
1656,relax_and_recompute,0.2,0,0,0,0.0,0.0,17,18
1657,relax_and_recompute,0.2,1,3,-2,28.460357396396503,-0.2850059406919234,43,48
1658,relax_and_recompute,0.2,3,5,-2,9.88581419291326,0.0069193652867528,38,45
1659,relax_and_recompute,0.2,0,0,0,0.0,0.0,12,12
1660,relax_and_recompute,0.2,20,7,13,1.502478168846423,0.2029862696446577,23,38
1661,relax_and_recompute,0.2,0,4,-4,-48.30308812678022,-0.0347389939534301,19,22
1662,relax_and_recompute,0.2,976,1004,-28,-0.0620531910963606,-0.0009330148689207,35,143
1663,relax_and_recompute,0.2,0,0,0,0.0,-0.0046858462976494,92,91
1664,relax_and_recompute,0.2,2,2,0,0.0,0.0,43,51
1665,relax_and_recompute,0.2,1,1,0,0.0,0.0,35,36
1666,relax_and_recompute,0.2,1,1,0,0.0,0.0,11,13
1667,relax_and_recompute,0.2,22,19,3,-4.957652547927751,0.037406937188411,10,25
1668,relax_and_recompute,0.2,16,16,0,-1.2375805476415778,-0.0662978026850604,86,136
1669,relax_and_recompute,0.2,0,0,0,0.0,0.0,10,12
1670,relax_and_recompute,0.2,0,0,0,0.0,0.0,32,31
1671,relax_and_recompute,0.2,2,2,0,0.8097822186271628,0.0720915422264546,20,26
1672,relax_and_recompute,0.2,0,0,0,0.0,0.0,11,11
1673,relax_and_recompute,0.2,2,2,0,1.6133031779469889,-0.0013837411504996,34,42
1674,relax_and_recompute,0.2,11,10,1,1.5445267212396203,-0.0356816848306716,14,25
1675,relax_and_recompute,0.2,8,4,4,9.035240939106416,-0.2006547963227668,31,46
1676,relax_and_recompute,0.2,0,2,-2,-60.43825847577355,-0.1126466588104083,42,45
1677,relax_and_recompute,0.2,1265,1233,32,-0.0829886923942524,-0.0013136328692162,39,173
1678,relax_and_recompute,0.2,11,10,1,-0.9259083214164718,-0.0036589420660914,14,24
1679,relax_and_recompute,0.2,0,0,0,0.0,0.0,24,25
1680,relax_and_recompute,0.2,2,3,-1,18.97015617968725,0.1057791903370561,12,19
1681,relax_and_recompute,0.2,59,59,0,0.0004995248301611,-0.0021609985989152,41,72
1682,relax_and_recompute,0.2,182,192,-10,2.176227062990442,0.127488881317396,59,115
1683,relax_and_recompute,0.2,6,4,2,3.758843121777289,0.465210734665941,32,37
1684,relax_and_recompute,0.2,1,0,1,64.5674534074053,-0.1072594416335612,20,20
1685,relax_and_recompute,0.2,41,26,15,-1.6275846340626714,0.0729158968985802,12,31
1686,relax_and_recompute,0.2,0,0,0,0.0,0.0,10,10
1687,relax_and_recompute,0.2,0,0,0,0.0,0.0,20,21
1688,relax_and_recompute,0.2,18,21,-3,0.5719110189928784,0.3696791622426242,39,52
1689,relax_and_recompute,0.2,378,393,-15,0.6108526484877643,4.422482210819645e-05,42,109
1690,relax_and_recompute,0.2,1,9,-8,21.83036785786023,-0.009946187399486,25,28
1691,relax_and_recompute,0.2,170,157,13,-3.523679109137184,0.105536041898159,56,106
1692,relax_and_recompute,0.2,567,575,-8,0.4383057260994292,-0.0017656065849445,87,189
1693,relax_and_recompute,0.2,41,40,1,-2.249384452446378,-0.0072514307594979,56,82
1694,relax_and_recompute,0.2,2,2,0,-8.392740270897733,0.5389967143152127,13,15
1695,relax_and_recompute,0.2,104,88,16,-3.3995451437074067,-0.111275141568526,36,63
1696,relax_and_recompute,0.2,0,0,0,0.0,0.0,16,15
1697,relax_and_recompute,0.2,0,0,0,0.0,-0.0061884200170785,67,66
1698,relax_and_recompute,0.2,13,13,0,0.0,0.0,42,60
1699,relax_and_recompute,0.2,0,0,0,0.0,0.0,39,38
1700,relax_and_recompute,0.2,8,9,-1,8.482609675305326,-0.0246353290916525,20,36
1701,relax_and_recompute,0.2,0,0,0,0.0,0.0,10,9
1702,relax_and_recompute,0.2,1,1,0,0.0,0.0,13,15
1703,relax_and_recompute,0.2,6,14,-8,18.824286639655867,-0.0841754274640885,34,41
1704,relax_and_recompute,0.2,3,5,-2,3.41159566991864,0.101618768403258,37,42
1705,relax_and_recompute,0.2,36,36,0,0.0,0.0,18,29
1706,relax_and_recompute,0.2,0,0,0,0.0,0.0314532687439244,23,22
1707,relax_and_recompute,0.2,0,0,0,0.0,0.1253462347742774,13,12
1708,relax_and_recompute,0.2,0,0,0,0.0,0.0,15,14
1709,relax_and_recompute,0.2,0,0,0,0.0,0.0,69,68
1710,relax_and_recompute,0.2,0,0,0,0.0,0.0,40,39
1711,relax_and_recompute,0.2,0,0,0,0.0,0.0,89,93
1712,relax_and_recompute,0.2,13,12,1,-2.153586113029718,-0.0708055525167026,20,32
1713,relax_and_recompute,0.2,2,3,-1,-7.067084936198143,-0.0593654442548075,69,83
1714,relax_and_recompute,0.2,2,3,-1,27.20264453478205,-0.1015090195781462,12,15
1715,relax_and_recompute,0.2,0,0,0,0.0,0.0,15,14
1716,relax_and_recompute,0.2,0,0,0,0.0,-0.0791999079911643,23,26
1717,relax_and_recompute,0.2,2,2,0,0.0,0.0,12,20
1718,relax_and_recompute,0.2,201,208,-7,-0.777546499391029,-0.0168449909220319,64,122
1719,relax_and_recompute,0.2,7,3,4,-15.3477275810384,-0.0042339303565398,58,71
1720,relax_and_recompute,0.2,0,0,0,0.0,-0.1147932957929044,20,19
1721,relax_and_recompute,0.2,510,512,-2,-0.0138388627329746,-0.001793654381577,100,191
1722,relax_and_recompute,0.2,34,34,0,0.0,0.0,41,61
1723,relax_and_recompute,0.2,33,34,-1,-0.5384989905164446,0.0398816997391653,13,31
1724,relax_and_recompute,0.2,5,3,2,12.118750923999592,-0.1168739524455244,10,15
1725,relax_and_recompute,0.2,6,5,1,2.3116501951879656,-0.0709648635201967,37,47
1726,relax_and_recompute,0.2,0,0,0,0.0,-0.0059846962189432,21,21
1727,relax_and_recompute,0.2,0,0,0,0.0,0.0,11,10
1728,relax_and_recompute,0.2,57,57,0,0.0064914760634735,-0.0077421754008314,44,80
1729,relax_and_recompute,0.2,6,6,0,0.0,0.0,12,21
1730,relax_and_recompute,0.2,2,2,0,40.57817790180843,-0.0379305285754828,37,43
1731,relax_and_recompute,0.2,6,8,-2,-0.1735310719531781,0.0463842795036362,41,52
1732,relax_and_recompute,0.2,0,0,0,0.0,0.0,90,89
1733,relax_and_recompute,0.2,0,0,0,0.0,0.0,22,21
1734,relax_and_recompute,0.2,1,6,-5,-12.824308725883805,-0.0280060439235303,37,43
1735,relax_and_recompute,0.2,0,1,-1,-89.65010094514068,0.1086179312853023,47,47
1736,relax_and_recompute,0.2,4,4,0,0.0,0.0,12,20
1737,relax_and_recompute,0.2,114,114,0,0.0,0.0,84,124
1738,relax_and_recompute,0.2,0,0,0,0.0,0.0,88,92
1739,relax_and_recompute,0.2,380,377,3,-0.3714807714610657,-0.0025427242202904,59,122
